id,Season,Year,total_seas_prcp,name
ASN00086071,Winter,1981,2036,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1981,2372,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1982,946,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1982,2580,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1982,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1982,3000,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1982,2130,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1982,1398,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1982,1443,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1982,1460,PERTH REGIONAL OFFICE
ASN00014163,Spring,1982,2037,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1982,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1982,1860,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1982,2398,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1982,1032,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1982,1006,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1982,1264,PERTH REGIONAL OFFICE
ASN00014163,Summer,1982,3743,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1982,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1982,5254,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1982,998,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1982,1074,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1982,828,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1982,4506,PERTH REGIONAL OFFICE
ASN00014163,Winter,1982,316,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1982,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1982,304,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1982,2857,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1982,718,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1982,697,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1983,424,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1983,8000,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1983,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1983,4916,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1983,6709,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1983,1416,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1983,2228,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1983,1872,PERTH REGIONAL OFFICE
ASN00014163,Spring,1983,2820,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1983,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1983,3042,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1983,2334,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1983,2664,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1983,2806,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1983,766,PERTH REGIONAL OFFICE
ASN00014163,Summer,1983,6123,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1983,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1983,2964,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1983,2090,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1983,500,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1983,514,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1983,5166,PERTH REGIONAL OFFICE
ASN00014163,Winter,1983,14,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1983,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1983,3804,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1983,2326,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1983,1540,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1983,1140,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1984,2590,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1984,4612,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1984,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1984,3612,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1984,5262,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1984,1010,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1984,615,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1984,2020,PERTH REGIONAL OFFICE
ASN00014163,Spring,1984,2281,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1984,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1984,2292,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1984,6186,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1984,2116,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1984,2026,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1984,226,PERTH REGIONAL OFFICE
ASN00014163,Summer,1984,8844,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1984,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1984,2086,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1984,4078,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1984,1348,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1984,1264,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1984,3434,PERTH REGIONAL OFFICE
ASN00014163,Winter,1984,155,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1984,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1984,2406,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1984,2480,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1984,1174,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1984,1998,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1985,1176,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1985,4071,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1985,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1985,3614,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1985,5186,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1985,1654,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1985,1694,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1985,1190,PERTH REGIONAL OFFICE
ASN00014163,Spring,1985,988,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1985,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1985,2196,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1985,2986,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1985,1718,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1985,1372,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1985,54,PERTH REGIONAL OFFICE
ASN00014163,Summer,1985,6147,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1985,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1985,3234,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1985,1650,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1985,1596,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1985,3132,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1985,4492,PERTH REGIONAL OFFICE
ASN00014163,Winter,1985,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1985,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1985,2362,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1985,2348,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1985,1814,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1985,1408,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1986,1896,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1986,2530,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1986,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1986,1456,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1986,1826,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1986,1460,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1986,1794,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1986,1172,PERTH REGIONAL OFFICE
ASN00014163,Spring,1986,1866,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1986,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1986,2964,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1986,2306,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1986,1196,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1986,1520,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1986,816,PERTH REGIONAL OFFICE
ASN00014163,Summer,1986,7408,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1986,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1986,2158,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1986,3023,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1986,1086,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1986,1818,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1986,5414,PERTH REGIONAL OFFICE
ASN00014163,Winter,1986,292,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1986,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1986,822,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1986,5098,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1986,1534,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1986,1548,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1987,1818,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1987,4446,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1987,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1987,3084,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1987,2602,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1987,1540,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1987,1305,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1987,1130,PERTH REGIONAL OFFICE
ASN00014163,Spring,1987,598,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1987,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1987,2650,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1987,4814,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1987,1588,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1987,1364,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1987,146,PERTH REGIONAL OFFICE
ASN00014163,Summer,1987,16126,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1987,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1987,2694,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1987,1788,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1987,1990,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1987,1056,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1987,4592,PERTH REGIONAL OFFICE
ASN00014163,Winter,1987,50,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1987,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1987,2048,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1987,3924,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1987,1432,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1987,1074,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1988,2170,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1988,2448,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1988,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1988,5318,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1988,7580,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1988,976,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1988,1260,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1988,1898,PERTH REGIONAL OFFICE
ASN00014163,Spring,1988,4692,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1988,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1988,1112,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1988,3170,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1988,2428,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1988,2263,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1988,88,PERTH REGIONAL OFFICE
ASN00014163,Summer,1988,8828,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1988,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1988,4446,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1988,5168,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1988,1780,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1988,858,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1988,4968,PERTH REGIONAL OFFICE
ASN00014163,Winter,1988,410,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1988,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1988,3268,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1988,2700,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1988,1602,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1988,1761,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1989,1602,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1989,6950,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1989,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1989,8264,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1989,6694,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1989,2306,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1989,1029,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1989,1740,PERTH REGIONAL OFFICE
ASN00014163,Spring,1989,346,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1989,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1989,1696,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1989,668,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1989,1622,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1989,1535,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1989,576,PERTH REGIONAL OFFICE
ASN00014163,Summer,1989,4918,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1989,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1989,2064,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1989,4142,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1989,1806,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1989,1124,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1989,3464,PERTH REGIONAL OFFICE
ASN00014163,Winter,1989,22,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1989,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1989,1130,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1989,3760,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1989,2194,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1989,1217,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1990,2354,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1990,854,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1990,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1990,6602,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1990,6132,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1990,1438,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1990,815,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1990,1274,PERTH REGIONAL OFFICE
ASN00014163,Spring,1990,1986,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1990,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1990,916,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1990,2884,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1990,1986,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1990,892,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1990,718,PERTH REGIONAL OFFICE
ASN00014163,Summer,1990,5596,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1990,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1990,4734,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1990,7582,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1990,1048,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1990,1604,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1990,3516,PERTH REGIONAL OFFICE
ASN00014163,Winter,1990,168,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1990,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1990,1170,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1990,3170,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1990,1780,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1990,2251,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1991,1728,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1991,2430,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1991,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1991,1084,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1991,2228,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1991,1184,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1991,746,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1991,2138,PERTH REGIONAL OFFICE
ASN00014163,Spring,1991,2722,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1991,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1991,828,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1991,700,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1991,1338,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1991,944,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1991,532,PERTH REGIONAL OFFICE
ASN00014163,Summer,1991,14233,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1991,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1991,5176,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1991,3736,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1991,2378,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1991,1166,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1991,5092,PERTH REGIONAL OFFICE
ASN00014163,Winter,1991,2,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1991,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1991,1524,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1991,4550,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1991,2306,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1991,1538,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1992,642,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1992,3604,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1992,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1992,4174,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1992,2054,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1992,1360,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1992,828,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1992,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1992,3773,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1992,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1992,1592,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1992,2298,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1992,3710,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1992,942,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1992,1338,PERTH REGIONAL OFFICE
ASN00014163,Summer,1992,4222,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1992,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1992,5420,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1992,6764,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1992,1860,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1992,1014,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1992,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1992,22,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1992,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1992,848,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1992,1708,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1992,1368,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1992,1664,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1993,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1993,1504,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1993,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1993,1146,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1993,1822,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1993,952,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1993,492,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1993,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1993,564,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1993,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1993,1736,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1993,3118,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1993,2586,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1993,1434,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1993,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1993,12188,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1993,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1993,2140,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1993,1968,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1993,3490,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1993,1293,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1993,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1993,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1993,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1993,1062,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1993,2222,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1993,1412,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1993,1098,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1994,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1994,2612,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1994,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1994,3776,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1994,3708,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1994,1240,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1994,1126,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1994,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1994,1662,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1994,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1994,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1994,1308,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1994,1192,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1994,642,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1994,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1994,8586,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1994,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1994,3290,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1994,2322,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1994,1512,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1994,466,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1994,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1994,15,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1994,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1994,264,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1994,1732,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1994,774,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1994,1048,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1995,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1995,6406,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1995,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1995,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1995,4002,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1995,2530,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1995,282,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1995,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1995,2821,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1995,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1995,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1995,4534,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1995,2140,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1995,1295,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1995,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1995,13090,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1995,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1995,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1995,2482,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1995,1548,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1995,1878,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1995,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1995,60,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1995,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1995,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1995,1280,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1995,1812,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1995,1684,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1996,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1996,5652,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1996,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1996,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1996,2874,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1996,2054,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1996,2047,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1996,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1996,1602,DARWIN BOTANIC GARDENS
